# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-11-20 11:18:13 -05:00	(natwebsdas01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 430429089230301 DN-07/09E/23-0005
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
#
# Referenced agency codes (lev_agency_cd) included in this output
#
#     ""         Not Determined
#     USGS       U.S. Geological Survey
#     WI001      Wisconsin Department of Natural Resources
#     WI013      Wisconsin Department of Administration
#
# Referenced site type codes (site_tp_cd) included in this output
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output
#
#     ""         The reported water-level measurement represents a static level
#
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd
USGS	430429089230301	GW	1992-06-01		UTC	109.05				
USGS	430429089230301	GW	1992-06-22		UTC	114.44				
USGS	430429089230301	GW	1992-06-29		UTC	118.05				
USGS	430429089230301	GW	1992-07-06		UTC	113.64				
USGS	430429089230301	GW	1992-07-13		UTC	120.07				
USGS	430429089230301	GW	1992-07-20		UTC	117.65				
USGS	430429089230301	GW	1992-07-27		UTC	105.84				
USGS	430429089230301	GW	1992-08-03		UTC	116.93				
USGS	430429089230301	GW	1992-08-10		UTC	120.09				
USGS	430429089230301	GW	1992-08-17		UTC	113.52				
USGS	430429089230301	GW	1992-08-25		UTC	123.34				
USGS	430429089230301	GW	1992-08-31		UTC	120.75				
USGS	430429089230301	GW	1992-09-08		UTC	116.09				
USGS	430429089230301	GW	1992-09-21		UTC	112.23				
USGS	430429089230301	GW	1992-09-28		UTC	113.29				
USGS	430429089230301	GW	1992-10-06		UTC	118.05				
USGS	430429089230301	GW	1992-10-12		UTC	114.21				
USGS	430429089230301	GW	1992-10-19		UTC	122.82				
USGS	430429089230301	GW	1992-10-26		UTC	110.43				
USGS	430429089230301	GW	1992-11-02		UTC	111.69				
USGS	430429089230301	GW	1992-11-09		UTC	109.53				
USGS	430429089230301	GW	1992-11-16		UTC	109.91				
USGS	430429089230301	GW	1992-11-30		UTC	107.03				
USGS	430429089230301	GW	1992-12-07		UTC	107.79				
USGS	430429089230301	GW	1992-12-14		UTC	108.88				
USGS	430429089230301	GW	1992-12-21		UTC	109.17				
USGS	430429089230301	GW	1992-12-28		UTC	103.08				
USGS	430429089230301	GW	1993-01-04		UTC	99.54				
USGS	430429089230301	GW	1993-01-11		UTC	102.84				
USGS	430429089230301	GW	1993-01-19		UTC	109.27				
USGS	430429089230301	GW	1993-01-25		UTC	109.66				
USGS	430429089230301	GW	1993-02-02		UTC	106.80				
USGS	430429089230301	GW	1993-02-08		UTC	109.05				
USGS	430429089230301	GW	1993-02-15		UTC	110.72				
USGS	430429089230301	GW	1993-02-22		UTC	108.30				
USGS	430429089230301	GW	1993-03-01		UTC	108.89				
USGS	430429089230301	GW	1993-03-08		UTC	108.51				
USGS	430429089230301	GW	1993-03-15		UTC	109.42				
USGS	430429089230301	GW	1993-03-22		UTC	111.04				
USGS	430429089230301	GW	1993-03-29		UTC	110.02				
USGS	430429089230301	GW	1993-04-05		UTC	112.40				
USGS	430429089230301	GW	1993-04-12		UTC	109.30				
USGS	430429089230301	GW	1993-04-19		UTC	109.60				
USGS	430429089230301	GW	1993-04-26		UTC	111.30				
USGS	430429089230301	GW	1993-05-03		UTC	109.77				
USGS	430429089230301	GW	1993-05-10		UTC	115.35				
USGS	430429089230301	GW	1993-05-17		UTC	101.19				
USGS	430429089230301	GW	1993-05-24		UTC	103.96				
USGS	430429089230301	GW	1993-06-01		UTC	100.80				
USGS	430429089230301	GW	1993-06-07		UTC	101.90				
USGS	430429089230301	GW	1993-06-14		UTC	107.28				
USGS	430429089230301	GW	1993-06-21		UTC	99.95				
USGS	430429089230301	GW	1993-06-28		UTC	111.05				
USGS	430429089230301	GW	1993-07-06		UTC	109.41				
USGS	430429089230301	GW	1993-07-12		UTC	106.54				
USGS	430429089230301	GW	1993-07-19		UTC	111.79				
USGS	430429089230301	GW	1993-07-26		UTC	114.03				
USGS	430429089230301	GW	1993-08-02		UTC	113.80				
USGS	430429089230301	GW	1993-08-09		UTC	113.39				
USGS	430429089230301	GW	1993-08-16		UTC	120.60				
USGS	430429089230301	GW	1993-08-23		UTC	119.56				
USGS	430429089230301	GW	1993-08-30		UTC	120.94				
USGS	430429089230301	GW	1993-09-07		UTC	117.84				
USGS	430429089230301	GW	1993-09-13		UTC	121.38				
USGS	430429089230301	GW	1993-09-20		UTC	118.15				
USGS	430429089230301	GW	1993-09-27		UTC	122.08				
USGS	430429089230301	GW	1993-10-11		UTC	115.85				
USGS	430429089230301	GW	1993-10-14		UTC	120.59				
USGS	430429089230301	GW	1993-10-18		UTC	112.87				
USGS	430429089230301	GW	1993-10-25		UTC	109.08				
USGS	430429089230301	GW	1993-11-01		UTC	109.95				
USGS	430429089230301	GW	1993-11-08		UTC	108.39				
USGS	430429089230301	GW	1993-11-15		UTC	107.27				
USGS	430429089230301	GW	1993-11-21		UTC	118.59				
USGS	430429089230301	GW	1993-11-22		UTC	108.30				
USGS	430429089230301	GW	1993-11-29		UTC	105.31				
USGS	430429089230301	GW	1993-12-06		UTC	107.09				
USGS	430429089230301	GW	1993-12-13		UTC	106.64				
USGS	430429089230301	GW	1993-12-20		UTC	110.46				
USGS	430429089230301	GW	1993-12-27		UTC	93.33				
USGS	430429089230301	GW	1994-01-03		UTC	94.49				
USGS	430429089230301	GW	1994-01-10		UTC	98.47				
USGS	430429089230301	GW	1994-01-18		UTC	99.53				
USGS	430429089230301	GW	1994-01-24		UTC	101.87				
USGS	430429089230301	GW	1994-01-31		UTC	101.85				
USGS	430429089230301	GW	1994-02-07		UTC	104.58				
USGS	430429089230301	GW	1994-02-14		UTC	105.99				
USGS	430429089230301	GW	1994-02-21		UTC	109.20				
USGS	430429089230301	GW	1994-02-28		UTC	107.99				
USGS	430429089230301	GW	1994-03-07		UTC	107.77				
USGS	430429089230301	GW	1994-03-14		UTC	114.15				
USGS	430429089230301	GW	1994-03-21		UTC	105.43				
USGS	430429089230301	GW	1994-03-28		UTC	114.43				
USGS	430429089230301	GW	1994-04-04		UTC	104.50				
USGS	430429089230301	GW	1994-04-11		UTC	117.49				
USGS	430429089230301	GW	1994-04-18		UTC	117.29				
USGS	430429089230301	GW	1994-04-25		UTC	112.36				
USGS	430429089230301	GW	1994-05-02		UTC	115.14				
USGS	430429089230301	GW	1994-05-09		UTC	121.04				
USGS	430429089230301	GW	1994-05-16		UTC	119.03				
USGS	430429089230301	GW	1994-05-23		UTC	122.99				
USGS	430429089230301	GW	1994-05-31		UTC	118.87				
USGS	430429089230301	GW	1994-06-06		UTC	120.64				
USGS	430429089230301	GW	1994-06-13		UTC	123.00				
USGS	430429089230301	GW	1994-06-20		UTC	124.76				
USGS	430429089230301	GW	1994-06-27		UTC	123.85				
USGS	430429089230301	GW	1994-07-05		UTC	121.34				
USGS	430429089230301	GW	1994-07-11		UTC	121.42				
USGS	430429089230301	GW	1994-07-18		UTC	122.36				
USGS	430429089230301	GW	1994-07-25		UTC	123.90				
USGS	430429089230301	GW	1994-08-01		UTC	125.80				
USGS	430429089230301	GW	1994-08-08		UTC	121.09				
USGS	430429089230301	GW	1994-08-15		UTC	118.08				
USGS	430429089230301	GW	1994-08-22		UTC	122.48				
USGS	430429089230301	GW	1994-08-29		UTC	117.20				
USGS	430429089230301	GW	1994-09-06		UTC	120.84				
USGS	430429089230301	GW	1994-09-12		UTC	122.36				
USGS	430429089230301	GW	1994-09-19		UTC	112.95				
USGS	430429089230301	GW	1994-09-26		UTC	114.18				
USGS	430429089230301	GW	1994-10-03		UTC	111.46				
USGS	430429089230301	GW	1994-10-10		UTC	120.95				
USGS	430429089230301	GW	1994-10-17		UTC	115.35				
USGS	430429089230301	GW	1994-10-24		UTC	112.00				
USGS	430429089230301	GW	1994-10-31		UTC	111.10				
USGS	430429089230301	GW	1994-11-07		UTC	108.00				
USGS	430429089230301	GW	1994-11-14		UTC	111.63				
USGS	430429089230301	GW	1994-11-28		UTC	108.56				
USGS	430429089230301	GW	1994-12-05		UTC	116.42				
USGS	430429089230301	GW	1994-12-12		UTC	120.79				
USGS	430429089230301	GW	1994-12-27		UTC	105.05				
USGS	430429089230301	GW	1995-01-03		UTC	108.68				
USGS	430429089230301	GW	1995-01-09		UTC	107.21				
USGS	430429089230301	GW	1995-01-17		UTC	115.04				
USGS	430429089230301	GW	1995-01-23		UTC	111.62				
USGS	430429089230301	GW	1995-01-30		UTC	114.49				
USGS	430429089230301	GW	1995-02-06		UTC	109.49				
USGS	430429089230301	GW	1995-02-13		UTC	111.46				
USGS	430429089230301	GW	1995-02-20		UTC	112.30				
USGS	430429089230301	GW	1995-02-27		UTC	112.69				
USGS	430429089230301	GW	1995-03-06		UTC	110.39				
USGS	430429089230301	GW	1995-03-20		UTC	108.33				
USGS	430429089230301	GW	1995-03-27		UTC	109.59				
USGS	430429089230301	GW	1995-04-03		UTC	106.73				
USGS	430429089230301	GW	1995-04-10		UTC	108.22				
USGS	430429089230301	GW	1995-04-17		UTC	99.81				
USGS	430429089230301	GW	1995-04-24		UTC	104.51				
USGS	430429089230301	GW	1995-05-01		UTC	109.10				
USGS	430429089230301	GW	1995-05-08		UTC	108.61				
USGS	430429089230301	GW	1995-05-15		UTC	104.58				
USGS	430429089230301	GW	1995-05-22		UTC	108.32				
USGS	430429089230301	GW	1995-05-30		UTC	106.05				
USGS	430429089230301	GW	1995-06-05		UTC	109.44				
USGS	430429089230301	GW	1995-06-12		UTC	110.00				
USGS	430429089230301	GW	1995-06-19		UTC	117.85				
USGS	430429089230301	GW	1995-06-26		UTC	114.62				
USGS	430429089230301	GW	1995-07-03		UTC	105.38				
USGS	430429089230301	GW	1995-07-10		UTC	105.36				
USGS	430429089230301	GW	1995-07-17		UTC	114.60				
USGS	430429089230301	GW	1995-07-24		UTC	113.66				
USGS	430429089230301	GW	1995-07-31		UTC	116.33				
USGS	430429089230301	GW	1995-08-07		UTC	113.80				
USGS	430429089230301	GW	1995-08-14		UTC	113.73				
USGS	430429089230301	GW	1995-08-21		UTC	118.62				
USGS	430429089230301	GW	1995-08-28		UTC	111.47				
USGS	430429089230301	GW	1995-09-05		UTC	118.60				
USGS	430429089230301	GW	1995-09-11		UTC	116.73				
USGS	430429089230301	GW	1995-09-18		UTC	121.97				
USGS	430429089230301	GW	1995-09-25		UTC	118.47				
USGS	430429089230301	GW	1995-10-02		UTC	119.09				
USGS	430429089230301	GW	1995-10-09		UTC	116.27				
USGS	430429089230301	GW	1995-10-16		UTC	118.86				
USGS	430429089230301	GW	1995-10-23		UTC	111.18				
USGS	430429089230301	GW	1995-10-30		UTC	110.19				
USGS	430429089230301	GW	1995-11-06		UTC	111.76				
USGS	430429089230301	GW	1995-11-13		UTC	110.08				
USGS	430429089230301	GW	1995-11-20		UTC	103.10				
USGS	430429089230301	GW	1995-11-27		UTC	99.90				
USGS	430429089230301	GW	1995-12-04		UTC	106.18				
USGS	430429089230301	GW	1995-12-11		UTC	109.98				
USGS	430429089230301	GW	1995-12-18		UTC	108.49				
USGS	430429089230301	GW	1995-12-26		UTC	103.14				
USGS	430429089230301	GW	1996-01-02		UTC	105.50				
USGS	430429089230301	GW	1996-01-08		UTC	108.39				
USGS	430429089230301	GW	1996-01-16		UTC	106.42				
USGS	430429089230301	GW	1996-01-22		UTC	106.87				
USGS	430429089230301	GW	1996-01-29		UTC	107.99				
USGS	430429089230301	GW	1996-02-05		UTC	111.21				
USGS	430429089230301	GW	1996-02-12		UTC	108.81				
USGS	430429089230301	GW	1996-02-19		UTC	107.68				
USGS	430429089230301	GW	1996-02-26		UTC	109.90				
USGS	430429089230301	GW	1996-03-04		UTC	108.49				
USGS	430429089230301	GW	1996-03-11		UTC	107.95				
USGS	430429089230301	GW	1996-03-18		UTC	104.69				
USGS	430429089230301	GW	1996-04-15		UTC	108.02				
USGS	430429089230301	GW	1996-04-22		UTC	93.40				
USGS	430429089230301	GW	1996-04-29		UTC	101.99				
USGS	430429089230301	GW	1996-05-06		UTC	97.39				
USGS	430429089230301	GW	1996-05-13		UTC	102.09				
USGS	430429089230301	GW	1996-05-20		UTC	96.95				
USGS	430429089230301	GW	1996-06-03		UTC	96.24				
USGS	430429089230301	GW	1996-06-10		UTC	99.02				
USGS	430429089230301	GW	1996-06-24		UTC	98.79				
USGS	430429089230301	GW	1996-07-02		UTC	112.29				
USGS	430429089230301	GW	1996-07-08		UTC	102.13				
USGS	430429089230301	GW	1996-07-15		UTC	100.00				
USGS	430429089230301	GW	1996-07-22		UTC	107.90				
USGS	430429089230301	GW	1996-07-30		UTC	105.80				
USGS	430429089230301	GW	1996-08-05		UTC	113.20				
USGS	430429089230301	GW	1996-08-12		UTC	111.58				
USGS	430429089230301	GW	1996-08-19		UTC	114.10				
USGS	430429089230301	GW	1996-08-26		UTC	110.30				
USGS	430429089230301	GW	1996-09-03		UTC	120.60				
USGS	430429089230301	GW	1996-09-09		UTC	122.20				
USGS	430429089230301	GW	1996-09-17		UTC	122.75				
USGS	430429089230301	GW	1996-09-23		UTC	117.51				
USGS	430429089230301	GW	1998-01-04		UTC	108.29				
USGS	430429089230301	GW	1998-06-22		UTC	121.11				
USGS	430429089230301	GW	1998-06-29		UTC	112.87				
USGS	430429089230301	GW	1998-07-06		UTC	98.50				
USGS	430429089230301	GW	1998-07-20		UTC	105.86				
USGS	430429089230301	GW	1998-07-27		UTC	107.56				
USGS	430429089230301	GW	1998-08-03		UTC	117.80				
USGS	430429089230301	GW	1998-08-10		UTC	130.70				
USGS	430429089230301	GW	1998-08-17		UTC	115.41				
USGS	430429089230301	GW	1998-08-24		UTC	122.46				
USGS	430429089230301	GW	1998-08-31		UTC	123.78				
USGS	430429089230301	GW	1998-09-08		UTC	120.71				
USGS	430429089230301	GW	1998-09-14		UTC	126.81				
USGS	430429089230301	GW	1998-09-21		UTC	125.27				
USGS	430429089230301	GW	1998-09-28		UTC	117.96				
USGS	430429089230301	GW	1998-10-05		UTC	107.21				
USGS	430429089230301	GW	1998-10-12		UTC	111.97				
USGS	430429089230301	GW	1998-10-19		UTC	104.20				
USGS	430429089230301	GW	1998-10-26		UTC	109.60				
USGS	430429089230301	GW	1998-11-02		UTC	112.32				
USGS	430429089230301	GW	1998-11-09		UTC	113.87				
USGS	430429089230301	GW	1998-11-30		UTC	110.30				
USGS	430429089230301	GW	1998-12-07		UTC	113.91				
USGS	430429089230301	GW	1998-12-14		UTC	115.92				
USGS	430429089230301	GW	1998-12-21		UTC	110.13				
USGS	430429089230301	GW	1998-12-28		UTC	107.10				
USGS	430429089230301	GW	1999-01-04		UTC	108.29				
USGS	430429089230301	GW	1999-01-11		UTC	110.21				
USGS	430429089230301	GW	1999-01-19		UTC	110.87				
USGS	430429089230301	GW	1999-01-25		UTC	113.46				
USGS	430429089230301	GW	1999-02-01		UTC	116.22				
USGS	430429089230301	GW	1999-02-08		UTC	116.35				
USGS	430429089230301	GW	1999-02-15		UTC	92.10				
USGS	430429089230301	GW	1999-02-22		UTC	88.88				
USGS	430429089230301	GW	1999-03-01		UTC	89.60				
USGS	430429089230301	GW	1999-03-04		UTC	90.74				
USGS	430429089230301	GW	1999-03-08		UTC	90.63				
USGS	430429089230301	GW	1999-03-15		UTC	89.39				
USGS	430429089230301	GW	1999-03-22		UTC	89.54				
USGS	430429089230301	GW	1999-03-29		UTC	90.37				
USGS	430429089230301	GW	1999-04-05		UTC	90.84				
USGS	430429089230301	GW	1999-04-12		UTC	90.38				
USGS	430429089230301	GW	1999-04-19		UTC	91.13				
USGS	430429089230301	GW	1999-04-26		UTC	91.39				
USGS	430429089230301	GW	1999-05-03		UTC	99.87				
USGS	430429089230301	GW	1999-05-10		UTC	97.46				
USGS	430429089230301	GW	1999-05-17		UTC	95.39				
USGS	430429089230301	GW	1999-05-24		UTC	97.09				
USGS	430429089230301	GW	1999-06-01		UTC	95.76				
USGS	430429089230301	GW	1999-06-15		UTC	93.50				
USGS	430429089230301	GW	1999-06-21		UTC	100.17				
USGS	430429089230301	GW	1999-07-06		UTC	109.32				
USGS	430429089230301	GW	1999-07-29		UTC	105.08				
USGS	430429089230301	GW	1999-08-02		UTC	111.21				
USGS	430429089230301	GW	1999-08-09		UTC	99.70				
USGS	430429089230301	GW	1999-08-16		UTC	99.19				
USGS	430429089230301	GW	1999-08-23		UTC	101.91				
USGS	430429089230301	GW	1999-08-30		UTC	99.01				
USGS	430429089230301	GW	1999-09-07		UTC	101.58				
USGS	430429089230301	GW	1999-09-13		UTC	99.75				
USGS	430429089230301	GW	1999-09-20		UTC	105.26				
USGS	430429089230301	GW	1999-09-27		UTC	100.40				
USGS	430429089230301	GW	1999-10-04		UTC	102.22				
USGS	430429089230301	GW	1999-10-11		UTC	107.93				
USGS	430429089230301	GW	1999-10-18		UTC	108.19				
USGS	430429089230301	GW	1999-10-25		UTC	101.32				
USGS	430429089230301	GW	1999-11-01		UTC	102.80				
USGS	430429089230301	GW	1999-11-08		UTC	91.48				
USGS	430429089230301	GW	1999-11-15		UTC	91.18				
USGS	430429089230301	GW	1999-11-29		UTC	90.82				
USGS	430429089230301	GW	1999-12-06		UTC	89.37				
USGS	430429089230301	GW	1999-12-13		UTC	91.38				
USGS	430429089230301	GW	1999-12-20		UTC	92.05				
USGS	430429089230301	GW	1999-12-27		UTC	90.04				
USGS	430429089230301	GW	2000-01-03		UTC	88.29				
USGS	430429089230301	GW	2000-01-10		UTC	87.50				
USGS	430429089230301	GW	2000-01-19		UTC	91.60				
USGS	430429089230301	GW	2000-01-24		UTC	93.07				
USGS	430429089230301	GW	2000-01-31		UTC	92.68				
USGS	430429089230301	GW	2000-02-07		UTC	92.35				
USGS	430429089230301	GW	2000-02-14		UTC	91.86				
USGS	430429089230301	GW	2000-02-21		UTC	92.14				
USGS	430429089230301	GW	2000-02-28		UTC	93.42				
USGS	430429089230301	GW	2000-03-06		UTC	92.44				
USGS	430429089230301	GW	2000-03-13		UTC	92.09				
USGS	430429089230301	GW	2000-03-20		UTC	91.34				
USGS	430429089230301	GW	2000-03-27		UTC	90.59				
USGS	430429089230301	GW	2000-04-03		UTC	92.18				
USGS	430429089230301	GW	2000-04-10		UTC	93.46				
USGS	430429089230301	GW	2000-04-17		UTC	92.28				
USGS	430429089230301	GW	2000-04-24		UTC	92.34				
USGS	430429089230301	GW	2000-05-01		UTC	101.19				
USGS	430429089230301	GW	2000-05-10		UTC	104.00				
USGS	430429089230301	GW	2000-05-15		UTC	97.34				
USGS	430429089230301	GW	2000-05-22		UTC	95.89				
USGS	430429089230301	GW	2000-05-31		UTC	96.39				
USGS	430429089230301	GW	2000-06-05		UTC	95.24				
USGS	430429089230301	GW	2000-06-12		UTC	93.43				
USGS	430429089230301	GW	2000-06-19		UTC	94.21				
USGS	430429089230301	GW	2000-06-27		UTC	98.41				
USGS	430429089230301	GW	2000-07-03		UTC	99.65				
USGS	430429089230301	GW	2000-07-10		UTC	98.70				
USGS	430429089230301	GW	2000-07-17		UTC	102.00				
USGS	430429089230301	GW	2000-07-24		UTC	95.32				
USGS	430429089230301	GW	2000-07-31		UTC	101.00				
USGS	430429089230301	GW	2000-08-07		UTC	100.28				
USGS	430429089230301	GW	2000-08-14		UTC	98.87				
USGS	430429089230301	GW	2000-08-21		UTC	97.32				
USGS	430429089230301	GW	2000-08-28		UTC	97.73				
USGS	430429089230301	GW	2000-09-05		UTC	101.80				
USGS	430429089230301	GW	2000-09-11		UTC	100.88				
USGS	430429089230301	GW	2000-09-18		UTC	100.22				
USGS	430429089230301	GW	2000-09-25		UTC	97.04				
USGS	430429089230301	GW	2000-10-02		UTC	97.20				
USGS	430429089230301	GW	2000-10-09		UTC	100.86				
USGS	430429089230301	GW	2000-10-16		UTC	98.78				
USGS	430429089230301	GW	2000-10-23		UTC	97.74				
USGS	430429089230301	GW	2000-10-30		UTC	98.34				
USGS	430429089230301	GW	2000-11-06		UTC	96.93				
USGS	430429089230301	GW	2000-11-13		UTC	97.50				
USGS	430429089230301	GW	2000-11-20		UTC	95.28				
USGS	430429089230301	GW	2000-11-27		UTC	94.08				
USGS	430429089230301	GW	2000-12-04		UTC	97.41				
USGS	430429089230301	GW	2000-12-11		UTC	98.60				
USGS	430429089230301	GW	2000-12-18		UTC	94.74				
USGS	430429089230301	GW	2000-12-26		UTC	93.50				
USGS	430429089230301	GW	2001-01-02		UTC	96.42				
USGS	430429089230301	GW	2001-01-08		UTC	96.32				
USGS	430429089230301	GW	2001-01-16		UTC	100.96				
USGS	430429089230301	GW	2001-01-22		UTC	96.84				
USGS	430429089230301	GW	2001-01-29		UTC	97.18				
USGS	430429089230301	GW	2001-02-05		UTC	96.97				
USGS	430429089230301	GW	2001-02-12		UTC	99.81				
USGS	430429089230301	GW	2001-02-19		UTC	101.00				
USGS	430429089230301	GW	2001-02-26		UTC	101.70				
USGS	430429089230301	GW	2001-03-05		UTC	99.80				
USGS	430429089230301	GW	2001-03-12		UTC	96.69				
USGS	430429089230301	GW	2001-03-19		UTC	100.10				
USGS	430429089230301	GW	2001-03-26		UTC	96.09				
USGS	430429089230301	GW	2001-04-02		UTC	98.64				
USGS	430429089230301	GW	2001-04-09		UTC	101.79				
USGS	430429089230301	GW	2001-04-16		UTC	97.74				
USGS	430429089230301	GW	2001-04-23		UTC	97.95				
USGS	430429089230301	GW	2001-04-30		UTC	100.39				
USGS	430429089230301	GW	2001-05-07		UTC	98.21				
USGS	430429089230301	GW	2001-05-14		UTC	98.16				
USGS	430429089230301	GW	2001-05-21		UTC	98.71				
USGS	430429089230301	GW	2001-05-30		UTC	96.08				
USGS	430429089230301	GW	2001-06-04		UTC	94.02				
USGS	430429089230301	GW	2001-06-11		UTC	95.77				
USGS	430429089230301	GW	2001-06-25		UTC	98.87				
USGS	430429089230301	GW	2001-07-02		UTC	98.09				
USGS	430429089230301	GW	2001-07-09		UTC	100.95				
USGS	430429089230301	GW	2001-07-16		UTC	105.36				
USGS	430429089230301	GW	2001-07-23		UTC	103.66				
USGS	430429089230301	GW	2001-08-06		UTC	102.74				
USGS	430429089230301	GW	2001-08-13		UTC	99.49				
USGS	430429089230301	GW	2001-08-20		UTC	103.84				
USGS	430429089230301	GW	2001-08-27		UTC	98.51				
USGS	430429089230301	GW	2001-09-06		UTC	102.76				
USGS	430429089230301	GW	2001-09-10		UTC	100.73				
USGS	430429089230301	GW	2001-09-17		UTC	100.48				
USGS	430429089230301	GW	2001-09-24		UTC	99.17				
USGS	430429089230301	GW	2001-10-01		UTC	98.29				
USGS	430429089230301	GW	2001-10-11		UTC	103.94				
USGS	430429089230301	GW	2001-10-15		UTC	100.86				
USGS	430429089230301	GW	2001-10-22		UTC	94.22				
USGS	430429089230301	GW	2001-10-29		UTC	94.52				
USGS	430429089230301	GW	2001-11-05		UTC	93.71				
USGS	430429089230301	GW	2001-11-12		UTC	90.16				
USGS	430429089230301	GW	2001-11-28		UTC	92.79				
USGS	430429089230301	GW	2001-12-03		UTC	93.90				
USGS	430429089230301	GW	2001-12-10		UTC	92.29				
USGS	430429089230301	GW	2001-12-17		UTC	97.58				
USGS	430429089230301	GW	2001-12-26		UTC	93.96				
USGS	430429089230301	GW	2002-01-02		UTC	89.27				
USGS	430429089230301	GW	2002-01-07		UTC	94.14				
USGS	430429089230301	GW	2002-01-14		UTC	92.19				
USGS	430429089230301	GW	2002-01-22		UTC	94.73				
USGS	430429089230301	GW	2002-01-28		UTC	93.72				
USGS	430429089230301	GW	2002-02-04		UTC	98.75				
USGS	430429089230301	GW	2002-02-11		UTC	96.93				
USGS	430429089230301	GW	2002-02-18		UTC	93.19				
USGS	430429089230301	GW	2002-02-25		UTC	94.34				
USGS	430429089230301	GW	2002-03-04		UTC	94.74				
USGS	430429089230301	GW	2002-03-11		UTC	93.42				
USGS	430429089230301	GW	2002-03-18		UTC	93.17				
USGS	430429089230301	GW	2002-03-25		UTC	93.54				
USGS	430429089230301	GW	2002-04-01		UTC	90.36				
USGS	430429089230301	GW	2002-04-08		UTC	93.55				
USGS	430429089230301	GW	2002-04-15		UTC	94.45				
USGS	430429089230301	GW	2002-04-22		UTC	104.70				
USGS	430429089230301	GW	2002-04-29		UTC	95.11				
USGS	430429089230301	GW	2002-05-06		UTC	104.50				
USGS	430429089230301	GW	2002-05-13		UTC	112.32				
USGS	430429089230301	GW	2002-05-20		UTC	106.93				
USGS	430429089230301	GW	2002-06-03		UTC	98.96				
USGS	430429089230301	GW	2002-06-10		UTC	101.04				
USGS	430429089230301	GW	2002-06-24		UTC	112.67				
USGS	430429089230301	GW	2002-07-01		UTC	101.47				
USGS	430429089230301	GW	2002-07-08		UTC	108.64				
USGS	430429089230301	GW	2002-07-15		UTC	109.69				
USGS	430429089230301	GW	2002-07-22		UTC	112.36				
USGS	430429089230301	GW	2002-08-08		UTC	109.46				
USGS	430429089230301	GW	2002-08-12		UTC	116.03				
USGS	430429089230301	GW	2002-08-19		UTC	112.18				
USGS	430429089230301	GW	2002-08-26		UTC	114.16				
USGS	430429089230301	GW	2002-09-09		UTC	108.04				
USGS	430429089230301	GW	2002-09-16		UTC	109.48				
USGS	430429089230301	GW	2002-09-23		UTC	104.44				
USGS	430429089230301	GW	2002-10-02		UTC	110.90				
USGS	430429089230301	GW	2002-10-09		UTC	113.10				
USGS	430429089230301	GW	2002-10-17		UTC	103.70				
USGS	430429089230301	GW	2002-10-25		UTC	102.20				
USGS	430429089230301	GW	2002-10-28		UTC	99.90				
USGS	430429089230301	GW	2002-11-07		UTC	100.20				
USGS	430429089230301	GW	2002-11-15		UTC	91.30				
USGS	430429089230301	GW	2002-11-27		UTC	89.90				
USGS	430429089230301	GW	2002-12-06		UTC	90.40				
USGS	430429089230301	GW	2003-01-03		UTC	96.0				WI001
USGS	430429089230301	GW	2003-01-14		UTC	92.8				WI001
USGS	430429089230301	GW	2003-01-21		UTC	94.1				WI001
USGS	430429089230301	GW	2003-01-27		UTC	96.0				WI001
USGS	430429089230301	GW	2003-02-03		UTC	96.5				WI001
USGS	430429089230301	GW	2003-02-10		UTC	97.0				WI001
USGS	430429089230301	GW	2003-02-17		UTC	95.4				WI001
USGS	430429089230301	GW	2003-02-24		UTC	99.6				WI001
USGS	430429089230301	GW	2003-03-03		UTC	100.9				WI001
USGS	430429089230301	GW	2003-03-10		UTC	105.1				WI001
USGS	430429089230301	GW	2003-03-17		UTC	102.8				WI001
USGS	430429089230301	GW	2003-03-24		UTC	99.4				WI001
USGS	430429089230301	GW	2003-03-31		UTC	99.5				WI001
USGS	430429089230301	GW	2003-04-07		UTC	99.5				WI001
USGS	430429089230301	GW	2003-04-14		UTC	99.5				WI001
USGS	430429089230301	GW	2003-04-21		UTC	100.5				WI001
USGS	430429089230301	GW	2003-04-28		UTC	94.7				WI001
